0,title,selfmark,PlainTitle,subject,year,name,cities,countries,continent
74460509,"Last confession of Mr. Robert Irvine, who was execute May 1st, 1717 near Brughtoun, between Leith and Edinburgh; for murdering John and Alexander Gordons, sons to James Gordon of Allan, on Sunday the 28th of April 1717 - RB.l.106(123)",RB.l.106(123),"Last confession of Mr. Robert Irvine, who was execute May 1st, 1717 near Brughtoun, between Leith and Edinburgh; for murdering John and Alexander Gordons, sons to James Gordon of Allan, on Sunday the 28th of April 1717",,,"['Alexander Gordons', 'Four Times']","Edinburgh, Sake","['United Kingdom', 'Congo, The Democratic Republic of the']","['Europe', 'Africa']"
74460510,"Last speech, confession and dying words of the lives of John Smith, and George Stevenson, who were executed, at the West end of the Tolbooth of Edinburgh ... 21st of January, 1807 for the crime of horse stealing - Ry.III.a.2(3)",Ry.III.a.2(3),"Last speech, confession and dying words of the lives of John Smith, and George Stevenson, who were executed, at the West end of the Tolbooth of Edinburgh ... 21st of January, 1807 for the crime of horse stealing",last,1807,['Horse Stealing'],"Glasgow, Edinburgh, West, End, George","['United Kingdom', 'South Africa', 'Canada']","['Europe', 'North America', 'Africa']"
74460511,"Last speech confession and dying words of Donald M'Craw, who was executed at Perth, and his body given to the doctors for dessection [sic], on Friday the 13th Nov. 1795, for the horrid murder of his wife Ann Adam, when she was within a month of being deli - 6.365(98)",6.365(98),"Last speech confession and dying words of Donald M'Craw, who was executed at Perth, and his body given to the doctors for dessection [sic], on Friday the 13th Nov. 1795, for the horrid murder of his wife Ann Adam, when she was within a month of being deli",,,"[""Donald M'Craw"", 'Jesus Christ']","Perth, Inverness, Glasgow",['United Kingdom'],['Europe']
74460512,"Last speech, confession, and dying declaration of Mort Collins, soldier in the 27th regiment of foot, who was execute at Glasgow, on Wednesday the 7th of November 1792, and his body given to the doctors, for the murder of John Panton, Keeper of Bridwell - 6.365(81)",6.365(81),"Last speech, confession, and dying declaration of Mort Collins, soldier in the 27th regiment of foot, who was execute at Glasgow, on Wednesday the 7th of November 1792, and his body given to the doctors, for the murder of John Panton, Keeper of Bridwell",,,"['Jesus Christ', ""John M'Dougal"", 'Divine Majesty', 'O Lord']","Glasgow, Mary","['Ireland', 'United Kingdom', 'Turkmenistan']","['Europe', 'Asia']"
74460513,"Last speech, confession and dying words, of Robert Stewart, late bookbinder in Edinburgh, who was executed there on Wednesday Febru. 22d, 1809, for the crime of house-breaking and robbery - APS.3.84.18",APS.3.84.18,"Last speech, confession and dying words, of Robert Stewart, late bookbinder in Edinburgh, who was executed there on Wednesday Febru. 22d, 1809, for the crime of house-breaking and robbery",last,1809,[],Edinburgh,['United Kingdom'],['Europe']
74460515,"Last speech and confession, and last words of Thomas Neilson, who was executed at Maybol, on Thursday, being the 14th of August, 1718 for murdering one named M'Connel, in the parish of Girvan - Ry.III.c.36(43)",Ry.III.c.36(43),"Last speech and confession, and last words of Thomas Neilson, who was executed at Maybol, on Thursday, being the 14th of August, 1718 for murdering one named M'Connel, in the parish of Girvan",,,['Hainous Act'],"Man, Converse, Opportunity, Moss","[""Côte d'Ivoire"", 'United States', 'Norway']","['Europe', 'Africa', 'North America']"
74460517,"Last speech and dying words, of Mr. John Audouin, who was executed at Dublin, on Wednesday the 29th. of May last 1728 for the murder of his maid Margaret Kief - RB.l.106(121)",RB.l.106(121),"Last speech and dying words, of Mr. John Audouin, who was executed at Dublin, on Wednesday the 29th. of May last 1728 for the murder of his maid Margaret Kief",,,['JOHN AUDOUIN'],"Edinburgh, Dublin, Man","['United States', ""Côte d'Ivoire"", 'United Kingdom']","['Europe', 'Africa', 'North America']"
74460519,"Last speech and dying words of James Thomson, tincklar - RB.l.106(115)",RB.l.106(115),"Last speech and dying words of James Thomson, tincklar",,,"['John Bell', 'Katharine Home', 'O LORD']","Young, Born, Man","['Netherlands', 'Uruguay', ""Côte d'Ivoire""]","['South America', 'Europe', 'Africa']"
74460522,"Last speech and dying words, of Neil Cordey Sentinel in the Fuziliers, who was execute in the Grass-Market of Edinburgh on the 25th instant; for murdering John Anderson coachman in the Cannongate - RB.l.106(116)",RB.l.106(116),"Last speech and dying words, of Neil Cordey Sentinel in the Fuziliers, who was execute in the Grass-Market of Edinburgh on the 25th instant; for murdering John Anderson coachman in the Cannongate",,,"['Anderson Coachman', 'Elizabeth Macdonald', 'Hands O', 'Neil Cordey']","Antrim, Edinburgh, Man, Anderson","[""Côte d'Ivoire"", 'United Kingdom', 'Ireland', 'United States']","['Europe', 'Africa', 'North America']"
74460524,Last Speech confession and dying words of Colonel Despard and his assocates - APS.3.82.27,APS.3.82.27,Last Speech confession and dying words of Colonel Despard and his assocates,last,1803,"['Edward Marcus Despard', 'J. Francis Thomas Broughton', 'Thomas Newman', 'Glasgow Printed']","Pelham, Surrey, Graham, George","['United States', 'South Africa', 'Canada']","['Africa', 'North America']"
74460526,"Last speech, confession and dying words of John M'Millan - 6.365(95)",6.365(95),"Last speech, confession and dying words of John M'Millan",,,"['Chelsea College', 'Mr. Williamson', 'Head Jailor']","Glasgow, Edinburgh, London",['United Kingdom'],['Europe']
74460527,"Last speech, confession and dying words of Ann Morison - APS.4.201.06",APS.4.201.06,"Last speech, confession and dying words of Ann Morison",last,1759,"['Mr. Glen', 'O Lord', 'Lord Jesus']","Edinburgh, March, Man","['United Kingdom', ""Côte d'Ivoire""]","['Europe', 'Africa']"
74460550,"Second last Speech of Mort Collins, who was execute at Glasgow on Wednesday the seventh of Novr. 1792, for the murder of John Panton, giving an account of his behaviour in prison and on the scaffold - 6.365(80)",6.365(80),"Second last Speech of Mort Collins, who was execute at Glasgow on Wednesday the seventh of Novr. 1792, for the murder of John Panton, giving an account of his behaviour in prison and on the scaffold",,,['Glasgow Tolbooth'],"Roman, Taylor","['Ireland', 'Romania', 'United States']","['Europe', 'North America']"
74460551,Second Speech of James Day - 6.365(103),6.365(103),Second Speech of James Day,executions,1790,['Mr. Bell'],"Glasgow, Providence, Bell","['United States', 'United Kingdom']","['Europe', 'North America']"
74460682,"Last speech, confession, and dying declaration of William Scott, who was executed at the cross of Glasgow, on Wednesday, the 3rd of December, 1788, for the crime of house-breaking and theft - APS.4.96.6",APS.4.96.6,"Last speech, confession, and dying declaration of William Scott, who was executed at the cross of Glasgow, on Wednesday, the 3rd of December, 1788, for the crime of house-breaking and theft",last,1788,"['Thomas Wothespoon', 'William Taylor', 'Little Govan', 'Bethia Kent', 'WILLIAM YOUNG']",Glasgow,['United Kingdom'],['Europe']
74460755,"Letter from Helen Hutton, who was execute at Haddington, on Friday last, the 25th of February, written to her mother a few days before her execution - Ry.III.c.36(103)",Ry.III.c.36(103),"Letter from Helen Hutton, who was execute at Haddington, on Friday last, the 25th of February, written to her mother a few days before her execution",last,1726,['Jesus Christ'],"Ho, Man, Young, Sake, Edinburgh","[""Côte d'Ivoire"", 'Congo, The Democratic Republic of the', 'Uruguay', 'Ghana', 'United Kingdom']","['Europe', 'South America', 'Africa']"
74460760,"Last speech and dying words of John Treplecock, who was execute in the Grass-market of Edinburgh, on Friday the 1st of February 1723 - Ry.III.c.36(93)",Ry.III.c.36(93),"Last speech and dying words of John Treplecock, who was execute in the Grass-market of Edinburgh, on Friday the 1st of February 1723",,,['Lord Jesus'],"Edinburgh, Man","[""Côte d'Ivoire"", 'United Kingdom']","['Europe', 'Africa']"
74460768,"Last speech of Sir Godfrey M'Culloch of Myretoun, Knight and Baronet, who was beheaded at the Cross of Edinburgh, the twenty sixth day of March, 1697 - L.C.Fol.76(23)",L.C.Fol.76(23),"Last speech of Sir Godfrey M'Culloch of Myretoun, Knight and Baronet, who was beheaded at the Cross of Edinburgh, the twenty sixth day of March, 1697",,,"['William Gordon', 'Love Thou', 'Thy Salvation', 'Blood Guiltiness', 'John Reid']","Edinburgh, March, Man","['United Kingdom', ""Côte d'Ivoire""]","['Europe', 'Africa']"
74460778,Confession of Emond - Ry.III.a.2(095),Ry.III.a.2(095),Confession of Emond,,,[],,[],[]
74460779,"Last confession of Mr. Robert Irvine, who was execute May 1st, 1717. near Brughtoun, between Leith and Edinburgh; for murdering John and Alexander Gordons, sons to James Gordon of Allan, on Sunday the 28th of April 1717 - Ry.III.c.36(34h)",Ry.III.c.36(34h),"Last confession of Mr. Robert Irvine, who was execute May 1st, 1717. near Brughtoun, between Leith and Edinburgh; for murdering John and Alexander Gordons, sons to James Gordon of Allan, on Sunday the 28th of April 1717",,,"['Alexander Gordons', 'Four Times']","Edinburgh, Sake","['United Kingdom', 'Congo, The Democratic Republic of the']","['Europe', 'Africa']"
74460780,"Account of the life and dying confession of William Anderson Horner, son to Peter Anderson Horner, living in the parish of Saline in the shire of Pearth [sic], who murdered Elison Mitchill, wife of David Blythe Horner also, in the beginning of winter, 170 - Ry.III.a.2(101)",Ry.III.a.2(101),"Account of the life and dying confession of William Anderson Horner, son to Peter Anderson Horner, living in the parish of Saline in the shire of Pearth [sic], who murdered Elison Mitchill, wife of David Blythe Horner also, in the beginning of winter, 170",last,1708,"['Peter Anderson Horner', 'Elison Mitchill', 'David Blyth', 'Alexander White']","Edinburgh, Man, Reading","[""Côte d'Ivoire"", 'United Kingdom', 'United States']","['Europe', 'Africa', 'North America']"
74460786,"Account of the last dying words and execution of Mrs. Shuttleworth, for the murder of her husband, on Friday the 7th of December inst. 1821, at Montross, near Edinburgh - APS.3.96.15",APS.3.96.15,"Account of the last dying words and execution of Mrs. Shuttleworth, for the murder of her husband, on Friday the 7th of December inst. 1821, at Montross, near Edinburgh",executions,1821,['Provost Gibson'],"Patterson, Edinburgh, Paterson","['United States', 'United Kingdom']","['Europe', 'North America']"
74460791,"Last words and confession of David Myles who was executed for incest, at Edinburgh, on the 27 Day of November, 1702 - 6.314(37)",6.314(37),"Last words and confession of David Myles who was executed for incest, at Edinburgh, on the 27 Day of November, 1702",last,1702,"['DAvid Myles', 'Margaret Myles', 'Mr. Heart Prayed', 'My Sentence']","Edinburgh, Man","['United Kingdom', ""Côte d'Ivoire""]","['Europe', 'Africa']"
74460792,"Last speech and confession and dying words of Hellen Marishal who was executed at the Grass-Market of Edinburgh, upon the thirty day of March, one thousand seven hundred and twenty, for the crime of murdering her own child - Ry.III.c.36(69)",Ry.III.c.36(69),"Last speech and confession and dying words of Hellen Marishal who was executed at the Grass-Market of Edinburgh, upon the thirty day of March, one thousand seven hundred and twenty, for the crime of murdering her own child",,,['Mr. Samuel'],"Edinburgh, March, Man, Reading","['United Kingdom', 'United States', ""Côte d'Ivoire""]","['Africa', 'Europe', 'North America']"
74460795,"Last speech and dying declaration of James Henderson, late in Bainshole, who was executed at Aberdeen, on Friday the 29th day of October 1790, for the murder of Alexander Gillespie, slater, and his body given to the surgeons to be dissected - 6.365(104)",6.365(104),"Last speech and dying declaration of James Henderson, late in Bainshole, who was executed at Aberdeen, on Friday the 29th day of October 1790, for the murder of Alexander Gillespie, slater, and his body given to the surgeons to be dissected",last,1790,"['James Chalmers', 'JAMES HENDERSON']","Glasgow, Aberdeen","['United States', 'United Kingdom']","['Europe', 'North America']"
74460796,"Last words and declaration of Jannet Shank, who was execute in the Grass mercat of Edinburgh, upon the 7 day of February, 1711  for the crime of child-murder - 6.314(28)",6.314(28),"Last words and declaration of Jannet Shank, who was execute in the Grass mercat of Edinburgh, upon the 7 day of February, 1711  for the crime of child-murder",executions,1711,"['Idle C', 'Laggs Son', 'Purged Excessively', 'Reidin Bells Wynd']",,[],[]
74460802,"Last speech and confession of Margaret Crooks, who was executed at the Grass-Market of Edinburgh, the twenty fourth of December 1718. for the murthering her own child - Ry.III.c.36(42)",Ry.III.c.36(42),"Last speech and confession of Margaret Crooks, who was executed at the Grass-Market of Edinburgh, the twenty fourth of December 1718. for the murthering her own child",,,"['Poor Parents', 'Eleven Days']","Edinburgh, Born","['Netherlands', 'United Kingdom']",['Europe']
74460807,"Last speech and confession of Patrick M'Nicol, alias Campbell, who was executed at Mugdock, upon the 28th of March 1718 for the murder of John Graham - Ry.III.c.36(46)",Ry.III.c.36(46),"Last speech and confession of Patrick M'Nicol, alias Campbell, who was executed at Mugdock, upon the 28th of March 1718 for the murder of John Graham",,,"['Mr. John Anderson', 'Mr. Robert']","Livingston, March, Buchanan","['United States', 'United Kingdom', 'Liberia']","['Africa', 'Europe', 'North America']"
74460815,"Last dying words, speech, & confession of Elizabeth Warriner who was convicted at the last Lincoln Assizes, for the horrid murder of her step-son, J. Warriner, by poison, and who was executed at the city of Lincoln, on Saturday the 27th of Oct. 1821 - APS.4.82.34",APS.4.82.34,"Last dying words, speech, & confession of Elizabeth Warriner who was convicted at the last Lincoln Assizes, for the horrid murder of her step-son, J. Warriner, by poison, and who was executed at the city of Lincoln, on Saturday the 27th of Oct. 1821",last,1821,"['J. Warriner', 'John Muir']",Glasgow,['United Kingdom'],['Europe']
74460816,"Last speech and confession of Margaret Anderson, who vvas executted at Edinburgh, on Wedensday being the tvventy 2d. of April 1713. for the murdering of her own child - 6.314(29)",6.314(29),"Last speech and confession of Margaret Anderson, who vvas executted at Edinburgh, on Wedensday being the tvventy 2d. of April 1713. for the murdering of her own child",last,1713,['Robert Bready'],"Edinburgh, Man, Born, Gardner","['Netherlands', 'United Kingdom', 'United States', ""Côte d'Ivoire""]","['Africa', 'Europe', 'North America']"
74460827,Last speech and dying words of Ancient Baver officer in Montiqu's [sic] regiment - Ry.III.c.36(70),Ry.III.c.36(70),Last speech and dying words of Ancient Baver officer in Montiqu's [sic] regiment,,,"['Person Should', 'Calestial City']","Man, Young, Plymouth, Bar, Jerusalem, Perth","['United Kingdom', 'United States', ""Côte d'Ivoire"", 'Ukraine', 'Israel', 'Uruguay']","['Europe', 'Asia', 'Africa', 'North America', 'South America']"
74460832,"Last speech and dying words of John Webster, gardiner at Greenhill, who was execute at Greenside, near Broughtoun, for the horrid murder of Marjory Campbell, a girl - Ry.III.c.36(92)",Ry.III.c.36(92),"Last speech and dying words of John Webster, gardiner at Greenhill, who was execute at Greenside, near Broughtoun, for the horrid murder of Marjory Campbell, a girl",,,"['Marjory Campbell', 'John Smith Gardner', 'Unclean Thoughts', 'Maysie Campbell', 'Rich Mercy', 'John Wehster']","Man, Born, Gardner, Edinburgh, Reading","['United States', 'Netherlands', 'United Kingdom', ""Côte d'Ivoire""]","['Africa', 'Europe', 'North America']"
74460860,"Last speech, confession, and dying words of James Dick, who was executed at Glasgow on Wednesday the 16th of May 1792, and his body given to the professor of anatomy to be dissected, for the horrid and cruel murder of his own wife - 6.365(82)",6.365(82),"Last speech, confession, and dying words of James Dick, who was executed at Glasgow on Wednesday the 16th of May 1792, and his body given to the professor of anatomy to be dissected, for the horrid and cruel murder of his own wife",,,"['Isabel Russel', 'Inner Turn-key']","Paisley, Glasgow, Whitehaven, Kilmarnock, Edinburgh","['United Kingdom', 'Ireland']",['Europe']
